Axial Force,Moment X,Moment Y,N.A. Depth,N.A. Angle,D_t,eps_s
409.553497,417.837402,-59.821239,14.822032,340.000000,24.896284,0.002379
409.553497,437.793335,-29.129080,14.057354,350.000000,23.585966,0.002372
382.249908,449.486328,0.000029,12.407118,0.000000,21.559002,0.002582
382.249908,440.823944,28.312918,13.693299,10.000000,23.585966,0.002529
382.249908,421.280487,59.870941,14.493278,20.000000,24.896286,0.002512
382.249908,393.468414,92.996239,14.902257,30.000000,25.450142,0.002477
382.249908,358.240601,128.442474,14.876260,40.000000,25.230709,0.002436
382.249908,310.842773,170.671829,14.425737,50.000000,24.244654,0.002382
382.249908,243.849976,220.015030,13.502668,60.000000,22.521938,0.002338
382.249908,168.395432,267.738739,12.097753,70.000000,20.114902,0.002319
382.249908,86.399696,314.364960,10.331182,80.000000,17.096689,0.002292
382.249908,-0.000005,349.450836,8.462266,90.000000,13.559000,0.002108
382.249908,-86.399727,314.364868,10.331183,100.000000,17.096689,0.002292
382.249908,-168.395462,267.738678,12.097753,110.000000,20.114902,0.002319
382.249908,-243.849976,220.015060,13.502668,120.000000,22.521938,0.002338
382.249908,-310.842743,170.671814,14.425737,130.000000,24.244654,0.002382
382.249908,-358.240631,128.442551,14.876259,140.000000,25.230709,0.002436
382.249908,-393.468384,92.996277,14.902258,150.000000,25.450142,0.002477
382.249908,-421.280426,59.870975,14.493279,160.000000,24.896286,0.002512
382.249908,-440.823944,28.312933,13.693301,170.000000,23.585970,0.002529
382.249908,-449.486237,-0.000029,12.407120,180.000000,21.559002,0.002582
382.249908,-440.823883,-28.312912,13.693300,190.000000,23.585968,0.002529
382.249908,-421.280396,-59.870937,14.493278,200.000000,24.896286,0.002512
382.249908,-393.468384,-92.996239,14.902259,210.000000,25.450142,0.002477
382.249908,-358.240631,-128.442459,14.876261,220.000000,25.230711,0.002436
382.249908,-310.842773,-170.671814,14.425736,230.000000,24.244656,0.002382
382.249908,-243.850098,-220.014969,13.502669,240.000000,22.521940,0.002338
382.249908,-168.395523,-267.738739,12.097753,250.000000,20.114906,0.002319
382.249908,-86.399750,-314.364868,10.331184,260.000000,17.096691,0.002292
382.249908,-0.000070,-349.450836,8.462269,270.000000,13.559004,0.002108
382.249908,86.399849,-314.364807,10.331187,280.000000,17.096697,0.002292
382.249908,168.395615,-267.738678,12.097755,290.000000,20.114910,0.002319
382.249908,243.850143,-220.014893,13.502669,300.000000,22.521940,0.002338
382.249908,310.842865,-170.671738,14.425739,310.000000,24.244658,0.002382
382.249908,358.240631,-128.442444,14.876261,320.000000,25.230709,0.002436
382.249908,393.468384,-92.996223,14.902258,330.000000,25.450142,0.002477
382.249908,421.280487,-59.870907,14.493276,340.000000,24.896284,0.002512
382.249908,440.823975,-28.312868,13.693299,350.000000,23.585966,0.002529
354.946350,450.588837,0.000031,12.034498,0.000000,21.559002,0.002770
354.946350,442.277740,27.792526,13.286978,10.000000,23.585966,0.002713
354.946350,422.990021,59.925747,14.146990,20.000000,24.896286,0.002659
354.946350,395.262726,94.277016,14.574105,30.000000,25.450142,0.002612
354.946350,359.341827,129.329758,14.581594,40.000000,25.230709,0.002556
354.946350,311.076050,171.909607,14.157056,50.000000,24.244654,0.002494
354.946350,245.363327,220.819275,13.250582,60.000000,22.521938,0.002449
354.946350,169.355347,269.522003,11.852180,70.000000,20.114902,0.002440
354.946350,85.274963,316.713806,10.079497,80.000000,17.096689,0.002437
354.946350,-0.000005,348.479156,8.016836,90.000000,13.559000,0.002420
354.946350,-85.274940,316.713745,10.079497,100.000000,17.096689,0.002437
354.946350,-169.355362,269.521973,11.852180,110.000000,20.114902,0.002440
354.946350,-245.363342,220.819260,13.250582,120.000000,22.521938,0.002449
354.946350,-311.076050,171.909546,14.157056,130.000000,24.244654,0.002494
354.946350,-359.341705,129.329788,14.581594,140.000000,25.230709,0.002556
354.946350,-395.262726,94.277039,14.574106,150.000000,25.450142,0.002612
354.946350,-422.990021,59.925800,14.146990,160.000000,24.896286,0.002659
354.946350,-442.277740,27.792551,13.286979,170.000000,23.585970,0.002713
354.946350,-450.588745,-0.000028,12.034499,180.000000,21.559002,0.002770
354.946350,-442.277740,-27.792542,13.286978,190.000000,23.585968,0.002713
354.946350,-422.989990,-59.925762,14.146989,200.000000,24.896286,0.002659
354.946350,-395.262726,-94.277008,14.574107,210.000000,25.450142,0.002612
354.946350,-359.341827,-129.329758,14.581596,220.000000,25.230711,0.002556
354.946350,-311.076111,-171.909546,14.157055,230.000000,24.244656,0.002494
354.946350,-245.363403,-220.819214,13.250584,240.000000,22.521940,0.002449
354.946350,-169.355423,-269.522003,11.852181,250.000000,20.114906,0.002440
354.946350,-85.275032,-316.713776,10.079498,260.000000,17.096691,0.002437
354.946350,-0.000070,-348.479156,8.016837,270.000000,13.559004,0.002420
354.946350,85.275131,-316.713715,10.079501,280.000000,17.096697,0.002437
354.946350,169.355469,-269.521942,11.852183,290.000000,20.114910,0.002440
354.946350,245.363449,-220.819107,13.250584,300.000000,22.521940,0.002449
354.946350,311.076172,-171.909500,14.157058,310.000000,24.244658,0.002494
354.946350,359.341919,-129.329727,14.581595,320.000000,25.230709,0.002556
354.946350,395.262695,-94.276978,14.574105,330.000000,25.450142,0.002612
354.946350,422.990021,-59.925709,14.146988,340.000000,24.896284,0.002659
354.946350,442.277802,-27.792482,13.286977,350.000000,23.585966,0.002713
327.642792,451.474274,0.000027,11.675838,0.000000,21.559002,0.002963
327.642792,442.663574,28.321741,12.907538,10.000000,23.585966,0.002896
327.642792,424.257446,59.982330,13.806561,20.000000,24.896286,0.002811
327.642792,396.995636,94.781799,14.272460,30.000000,25.450142,0.002741
327.642792,360.190643,130.232803,14.293436,40.000000,25.230709,0.002678
327.642792,310.983582,173.166733,13.893556,50.000000,24.244654,0.002608
327.642792,246.736679,221.522156,13.002179,60.000000,22.521938,0.002563
327.642792,169.417526,270.304718,11.594716,70.000000,20.114902,0.002572
327.642792,83.878304,318.342743,9.830746,80.000000,17.096689,0.002587
327.642792,-0.000005,346.883820,7.583489,90.000000,13.559000,0.002758
327.642792,-83.878319,318.342743,9.830746,100.000000,17.096689,0.002587
327.642792,-169.417526,270.304657,11.594716,110.000000,20.114902,0.002572
327.642792,-246.736694,221.522141,13.002179,120.000000,22.521938,0.002563
327.642792,-310.983551,173.166672,13.893557,130.000000,24.244654,0.002608
327.642792,-360.190582,130.232849,14.293435,140.000000,25.230709,0.002678
327.642792,-396.995605,94.781830,14.272460,150.000000,25.450142,0.002741
327.642792,-424.257355,59.982361,13.806562,160.000000,24.896286,0.002811
327.642792,-442.663544,28.321768,12.907540,170.000000,23.585970,0.002896
327.642792,-451.474152,-0.000028,11.675838,180.000000,21.559002,0.002963
327.642792,-442.663544,-28.321741,12.907539,190.000000,23.585968,0.002896
327.642792,-424.257355,-59.982330,13.806561,200.000000,24.896286,0.002811
327.642792,-396.995605,-94.781807,14.272460,210.000000,25.450142,0.002741
327.642792,-360.190674,-130.232819,14.293437,220.000000,25.230711,0.002678
327.642792,-310.983612,-173.166672,13.893556,230.000000,24.244656,0.002608
327.642792,-246.736755,-221.522095,13.002179,240.000000,22.521940,0.002563
327.642792,-169.417587,-270.304688,11.594717,250.000000,20.114906,0.002572
327.642792,-83.878410,-318.342682,9.830748,260.000000,17.096691,0.002587
327.642792,-0.000070,-346.883789,7.583491,270.000000,13.559004,0.002758
327.642792,83.878487,-318.342682,9.830750,280.000000,17.096697,0.002587
327.642792,169.417679,-270.304657,11.594719,290.000000,20.114910,0.002572
327.642792,246.736771,-221.522049,13.002180,300.000000,22.521940,0.002563
327.642792,310.983673,-173.166580,13.893559,310.000000,24.244658,0.002608
327.642792,360.190704,-130.232773,14.293436,320.000000,25.230709,0.002678
327.642792,396.995636,-94.781792,14.272459,330.000000,25.450142,0.002741
327.642792,424.257477,-59.982285,13.806561,340.000000,24.896284,0.002811
327.642792,442.663666,-28.321724,12.907538,350.000000,23.585966,0.002896
300.339233,452.176270,0.000029,11.329521,0.000000,21.559002,0.003160
300.339233,442.817505,28.863749,12.540757,10.000000,23.585966,0.003083
300.339233,425.330078,60.039989,13.476067,20.000000,24.896286,0.002966
300.339233,396.888672,95.336082,13.955312,30.000000,25.450142,0.002883
300.339233,360.791870,131.135757,14.011600,40.000000,25.230709,0.002802
300.339233,310.352783,174.244385,13.631149,50.000000,24.244654,0.002725
300.339233,247.058105,221.315445,12.742253,60.000000,22.521938,0.002686
300.339233,169.339294,270.773956,11.341111,70.000000,20.114902,0.002708
300.339233,82.042458,319.041687,9.572735,80.000000,17.096689,0.002751
300.339233,-0.000005,344.732208,7.164583,90.000000,13.559000,0.003124
300.339233,-82.042473,319.041626,9.572736,100.000000,17.096689,0.002751
300.339233,-169.339325,270.773926,11.341111,110.000000,20.114902,0.002708
300.339233,-247.058121,221.315475,12.742253,120.000000,22.521938,0.002686
300.339233,-310.352753,174.244370,13.631150,130.000000,24.244654,0.002725
300.339233,-360.791779,131.135818,14.011599,140.000000,25.230709,0.002802
300.339233,-396.888672,95.336128,13.955313,150.000000,25.450142,0.002883
300.339233,-425.330078,60.040012,13.476067,160.000000,24.896286,0.002966
300.339233,-442.817505,28.863770,12.540760,170.000000,23.585970,0.003083
300.339233,-452.176239,-0.000029,11.329520,180.000000,21.559002,0.003160
300.339233,-442.817505,-28.863745,12.540759,190.000000,23.585968,0.003083
300.339233,-425.330048,-60.039989,13.476067,200.000000,24.896286,0.002966
300.339233,-396.888672,-95.336098,13.955313,210.000000,25.450142,0.002883
300.339233,-360.791901,-131.135757,14.011601,220.000000,25.230711,0.002802
300.339233,-310.352844,-174.244339,13.631149,230.000000,24.244656,0.002725
300.339233,-247.058212,-221.315430,12.742254,240.000000,22.521940,0.002686
300.339233,-169.339355,-270.773956,11.341112,250.000000,20.114906,0.002708
300.339233,-82.042564,-319.041626,9.572737,260.000000,17.096691,0.002751
300.339233,-0.000070,-344.732208,7.164585,270.000000,13.559004,0.003124
300.339233,82.042641,-319.041565,9.572740,280.000000,17.096697,0.002751
300.339233,169.339478,-270.773834,11.341114,290.000000,20.114910,0.002708
300.339233,247.058273,-221.315353,12.742255,300.000000,22.521940,0.002686
300.339233,310.352905,-174.244263,13.631151,310.000000,24.244658,0.002725
300.339233,360.791962,-131.135712,14.011600,320.000000,25.230709,0.002802
300.339233,396.888672,-95.336067,13.955312,330.000000,25.450142,0.002883
300.339233,425.330109,-60.039948,13.476065,340.000000,24.896284,0.002966
300.339233,442.817627,-28.863716,12.540758,350.000000,23.585966,0.003083
273.035675,451.071198,0.000023,10.899372,0.000000,21.559002,0.003423
273.035675,441.479034,28.236917,12.151692,10.000000,23.585966,0.003293
273.035675,424.363739,59.611195,13.115893,20.000000,24.896286,0.003144
273.035675,395.254974,94.881584,13.617113,30.000000,25.450142,0.003041
273.035675,360.119263,131.077469,13.713958,40.000000,25.230709,0.002939
273.035675,308.667633,174.572067,13.357265,50.000000,24.244654,0.002853
273.035675,246.794662,220.685745,12.486070,60.000000,22.521938,0.002813
273.035675,169.259232,271.075348,11.092826,70.000000,20.114902,0.002847
273.035675,80.358360,318.627594,9.302604,80.000000,17.096689,0.002932
273.035675,-0.000005,342.089233,6.760515,90.000000,13.559000,0.003520
273.035675,-80.358368,318.627594,9.302604,100.000000,17.096689,0.002932
273.035675,-169.259308,271.075348,11.092826,110.000000,20.114902,0.002847
273.035675,-246.794632,220.685745,12.486070,120.000000,22.521938,0.002813
273.035675,-308.667603,174.572021,13.357265,130.000000,24.244654,0.002853
273.035675,-360.119232,131.077530,13.713958,140.000000,25.230709,0.002939
273.035675,-395.254913,94.881599,13.617114,150.000000,25.450142,0.003041
273.035675,-424.363739,59.611237,13.115895,160.000000,24.896286,0.003144
273.035675,-441.479034,28.236944,12.151694,170.000000,23.585970,0.003293
273.035675,-451.071198,-0.000034,10.899373,180.000000,21.559002,0.003423
273.035675,-441.479034,-28.236925,12.151693,190.000000,23.585968,0.003293
273.035675,-424.363647,-59.611195,13.115893,200.000000,24.896286,0.003144
273.035675,-395.255005,-94.881592,13.617115,210.000000,25.450142,0.003041
273.035675,-360.119263,-131.077484,13.713960,220.000000,25.230711,0.002939
273.035675,-308.667694,-174.572021,13.357265,230.000000,24.244656,0.002853
273.035675,-246.794662,-220.685669,12.486071,240.000000,22.521940,0.002813
273.035675,-169.259338,-271.075317,11.092827,250.000000,20.114906,0.002847
273.035675,-80.358437,-318.627563,9.302606,260.000000,17.096691,0.002932
273.035675,-0.000070,-342.089264,6.760518,270.000000,13.559004,0.003520
273.035675,80.358559,-318.627533,9.302608,280.000000,17.096697,0.002932
273.035675,169.259369,-271.075256,11.092830,290.000000,20.114910,0.002847
273.035675,246.794785,-220.685623,12.486072,300.000000,22.521940,0.002813
273.035675,308.667755,-174.571960,13.357266,310.000000,24.244658,0.002853
273.035675,360.119354,-131.077438,13.713958,320.000000,25.230709,0.002939
273.035675,395.255035,-94.881561,13.617112,330.000000,25.450142,0.003041
273.035675,424.363770,-59.611164,13.115892,340.000000,24.896284,0.003144
273.035675,441.479004,-28.236891,12.151690,350.000000,23.585966,0.003293
245.732101,447.432526,0.000025,10.484360,0.000000,21.559002,0.003697
245.732101,439.501556,27.230661,11.767700,10.000000,23.585966,0.003515
245.732101,421.127319,59.670574,12.733916,20.000000,24.896286,0.003343
245.732101,393.838226,93.470467,13.265991,30.000000,25.450142,0.003215
245.732101,357.399506,131.765472,13.387812,40.000000,25.230709,0.003096
245.732101,308.093262,174.000000,13.071013,50.000000,24.244654,0.002992
245.732101,246.327042,219.992554,12.232189,60.000000,22.521938,0.002944
245.732101,168.905487,270.481415,10.837241,70.000000,20.114902,0.002996
245.732101,80.250816,317.115540,9.008154,80.000000,17.096689,0.003143
245.732101,-0.000005,339.024139,6.372209,90.000000,13.559000,0.003947
245.732101,-80.250839,317.115509,9.008155,100.000000,17.096689,0.003143
245.732101,-168.905487,270.481354,10.837241,110.000000,20.114902,0.002996
245.732101,-246.327042,219.992538,12.232189,120.000000,22.521938,0.002944
245.732101,-308.093231,173.999939,13.071014,130.000000,24.244654,0.002992
245.732101,-357.399445,131.765518,13.387811,140.000000,25.230709,0.003096
245.732101,-393.838226,93.470520,13.265992,150.000000,25.450142,0.003215
245.732101,-421.127319,59.670612,12.733917,160.000000,24.896286,0.003343
245.732101,-439.501587,27.230698,11.767702,170.000000,23.585970,0.003515
245.732101,-447.432495,-0.000034,10.484361,180.000000,21.559002,0.003697
245.732101,-439.501556,-27.230669,11.767700,190.000000,23.585968,0.003515
245.732101,-421.127289,-59.670574,12.733916,200.000000,24.896286,0.003343
245.732101,-393.838226,-93.470512,13.265992,210.000000,25.450142,0.003215
245.732101,-357.399506,-131.765488,13.387813,220.000000,25.230711,0.003096
245.732101,-308.093292,-173.999939,13.071013,230.000000,24.244656,0.002992
245.732101,-246.327133,-219.992493,12.232190,240.000000,22.521940,0.002944
245.732101,-168.905548,-270.481354,10.837241,250.000000,20.114906,0.002996
245.732101,-80.250916,-317.115509,9.008156,260.000000,17.096691,0.003143
245.732101,-0.000070,-339.024139,6.372211,270.000000,13.559004,0.003947
245.732101,80.250999,-317.115509,9.008159,280.000000,17.096697,0.003143
245.732101,168.905670,-270.481354,10.837244,290.000000,20.114910,0.002996
245.732101,246.327164,-219.992447,12.232191,300.000000,22.521940,0.002944
245.732101,308.093414,-173.999878,13.071016,310.000000,24.244658,0.002992
245.732101,357.399536,-131.765457,13.387811,320.000000,25.230709,0.003096
245.732101,393.838257,-93.470459,13.265991,330.000000,25.450142,0.003215
245.732101,421.127350,-59.670551,12.733915,340.000000,24.896284,0.003343
245.732101,439.501617,-27.230637,11.767699,350.000000,23.585966,0.003515
218.428528,443.482819,0.000024,10.086117,0.000000,21.559002,0.003981
218.428528,436.966766,27.191111,11.381905,10.000000,23.585966,0.003753
218.428528,417.592682,59.731647,12.363623,20.000000,24.896286,0.003548
218.428528,391.518158,92.836876,12.943747,30.000000,25.450142,0.003382
218.428528,354.083649,131.699112,13.078947,40.000000,25.230709,0.003252
218.428528,306.261353,174.030411,12.804646,50.000000,24.244654,0.003127
218.428528,244.851730,219.958130,11.966893,60.000000,22.521938,0.003087
218.428528,166.751038,269.654999,10.571145,70.000000,20.114902,0.003160
218.428528,80.073212,314.038055,8.712931,80.000000,17.096689,0.003368
218.428528,-0.000005,335.602997,6.000009,90.000000,13.559000,0.004409
218.428528,-80.073219,314.037994,8.712932,100.000000,17.096689,0.003368
218.428528,-166.751068,269.654999,10.571145,110.000000,20.114902,0.003160
218.428528,-244.851746,219.958115,11.966893,120.000000,22.521938,0.003087
218.428528,-306.261322,174.030380,12.804647,130.000000,24.244654,0.003127
218.428528,-354.083527,131.699173,13.078947,140.000000,25.230709,0.003252
218.428528,-391.518066,92.836906,12.943748,150.000000,25.450142,0.003382
218.428528,-417.592651,59.731674,12.363626,160.000000,24.896286,0.003548
218.428528,-436.966705,27.191141,11.381905,170.000000,23.585970,0.003753
218.428528,-443.482788,-0.000037,10.086118,180.000000,21.559002,0.003981
218.428528,-436.966705,-27.191116,11.381905,190.000000,23.585968,0.003753
218.428528,-417.592682,-59.731655,12.363624,200.000000,24.896286,0.003548
218.428528,-391.518097,-92.836884,12.943748,210.000000,25.450142,0.003382
218.428528,-354.083649,-131.699142,13.078949,220.000000,25.230711,0.003252
218.428528,-306.261383,-174.030334,12.804647,230.000000,24.244656,0.003127
218.428528,-244.851761,-219.958069,11.966894,240.000000,22.521940,0.003087
218.428528,-166.751129,-269.654938,10.571146,250.000000,20.114906,0.003160
218.428528,-80.073265,-314.038025,8.712933,260.000000,17.096691,0.003368
218.428528,-0.000075,-335.602997,6.000010,270.000000,13.559004,0.004409
218.428528,80.073387,-314.037994,8.712935,280.000000,17.096697,0.003368
218.428528,166.751221,-269.654907,10.571148,290.000000,20.114910,0.003160
218.428528,244.851852,-219.957993,11.966894,300.000000,22.521940,0.003087
218.428528,306.261444,-174.030334,12.804648,310.000000,24.244658,0.003127
218.428528,354.083649,-131.699112,13.078947,320.000000,25.230709,0.003252
218.428528,391.518158,-92.836853,12.943747,330.000000,25.450142,0.003382
218.428528,417.592743,-59.731625,12.363622,340.000000,24.896284,0.003548
218.428528,436.966766,-27.191065,11.381903,350.000000,23.585966,0.003753
191.124954,439.269745,0.000022,9.704750,0.000000,21.559002,0.004275
191.124954,432.604523,27.563799,11.009132,10.000000,23.585966,0.003998
191.124954,413.379059,59.792648,12.014647,20.000000,24.896286,0.003753
191.124954,388.994537,92.192444,12.631684,30.000000,25.450142,0.003552
191.124954,350.488922,131.631332,12.777779,40.000000,25.230709,0.003411
191.124954,304.230560,173.935196,12.540444,50.000000,24.244654,0.003267
191.124954,243.965454,219.021530,11.717639,60.000000,22.521938,0.003227
191.124954,165.924423,267.989899,10.326427,70.000000,20.114902,0.003318
191.124954,82.275887,308.617523,8.398276,80.000000,17.096689,0.003625
191.124954,-0.000004,329.694153,5.732186,90.000000,13.559000,0.004779
191.124954,-82.275871,308.617523,8.398276,100.000000,17.096689,0.003625
191.124954,-165.924423,267.989868,10.326428,110.000000,20.114902,0.003318
191.124954,-243.965454,219.021530,11.717639,120.000000,22.521938,0.003227
191.124954,-304.230560,173.935181,12.540445,130.000000,24.244654,0.003267
191.124954,-350.488922,131.631409,12.777779,140.000000,25.230709,0.003411
191.124954,-388.994476,92.192497,12.631685,150.000000,25.450142,0.003552
191.124954,-413.378937,59.792675,12.014647,160.000000,24.896286,0.003753
191.124954,-432.604492,27.563837,11.009134,170.000000,23.585970,0.003998
191.124954,-439.269745,-0.000027,9.704750,180.000000,21.559002,0.004275
191.124954,-432.604492,-27.563805,11.009133,190.000000,23.585968,0.003998
191.124954,-413.378937,-59.792660,12.014647,200.000000,24.896286,0.003753
191.124954,-388.994537,-92.192451,12.631684,210.000000,25.450142,0.003552
191.124954,-350.488922,-131.631363,12.777780,220.000000,25.230711,0.003411
191.124954,-304.230652,-173.935135,12.540445,230.000000,24.244656,0.003267
191.124954,-243.965561,-219.021500,11.717640,240.000000,22.521940,0.003227
191.124954,-165.924454,-267.989838,10.326428,250.000000,20.114906,0.003318
191.124954,-82.275932,-308.617493,8.398277,260.000000,17.096691,0.003625
191.124954,-0.000118,-329.694122,5.732189,270.000000,13.559004,0.004779
191.124954,82.276009,-308.617523,8.398281,280.000000,17.096697,0.003625
191.124954,165.924622,-267.989807,10.326431,290.000000,20.114910,0.003318
191.124954,243.965622,-219.021423,11.717640,300.000000,22.521940,0.003227
191.124954,304.230652,-173.935135,12.540447,310.000000,24.244658,0.003267
191.124954,350.488983,-131.631287,12.777779,320.000000,25.230709,0.003411
191.124954,388.994598,-92.192421,12.631684,330.000000,25.450142,0.003552
191.124954,413.379120,-59.792614,12.014645,340.000000,24.896284,0.003753
191.124954,432.604523,-27.563765,11.009130,350.000000,23.585966,0.003998
153.600006,433.139252,0.000018,9.208617,0.000000,21.559002,0.004694
153.600006,424.948761,29.022392,10.493494,10.000000,23.585966,0.004367
153.600006,407.589996,59.127522,11.535868,20.000000,24.896286,0.004054
153.600006,382.738617,92.488792,12.186553,30.000000,25.450142,0.003809
153.600006,345.165436,131.536270,12.378006,40.000000,25.230709,0.003634
153.600006,298.666046,173.587646,12.154966,50.000000,24.244654,0.003481
153.600006,241.915359,216.220901,11.355821,60.000000,22.521938,0.003442
153.600006,165.024124,264.363861,9.983070,70.000000,20.114902,0.003552
153.600006,85.849907,299.773834,7.981612,80.000000,17.096689,0.003997
153.600006,-0.000005,320.966766,5.396267,90.000000,13.559000,0.005294
153.600006,-85.849892,299.773834,7.981613,100.000000,17.096689,0.003997
153.600006,-165.024155,264.363800,9.983071,110.000000,20.114902,0.003552
153.600006,-241.915359,216.220901,11.355821,120.000000,22.521938,0.003442
153.600006,-298.666046,173.587631,12.154967,130.000000,24.244654,0.003481
153.600006,-345.165405,131.536316,12.378005,140.000000,25.230709,0.003634
153.600006,-382.738647,92.488808,12.186554,150.000000,25.450142,0.003809
153.600006,-407.589966,59.127560,11.535870,160.000000,24.896286,0.004054
153.600006,-424.948761,29.022436,10.493496,170.000000,23.585970,0.004367
153.600006,-433.139252,-0.000024,9.208618,180.000000,21.559002,0.004694
153.600006,-424.948730,-29.022409,10.493494,190.000000,23.585968,0.004367
153.600006,-407.589935,-59.127529,11.535870,200.000000,24.896286,0.004054
153.600006,-382.738617,-92.488792,12.186554,210.000000,25.450142,0.003809
153.600006,-345.165436,-131.536270,12.378006,220.000000,25.230711,0.003634
153.600006,-298.666046,-173.587570,12.154965,230.000000,24.244656,0.003481
153.600006,-241.915466,-216.220932,11.355822,240.000000,22.521940,0.003442
153.600006,-165.024155,-264.363800,9.983071,250.000000,20.114906,0.003552
153.600006,-85.849953,-299.773834,7.981615,260.000000,17.096691,0.003997
153.600006,-0.000116,-320.966766,5.396269,270.000000,13.559004,0.005294
153.600006,85.850044,-299.773804,7.981617,280.000000,17.096697,0.003997
153.600006,165.024277,-264.363708,9.983073,290.000000,20.114910,0.003552
153.600006,241.915512,-216.220871,11.355822,300.000000,22.521940,0.003442
153.600006,298.666107,-173.587570,12.154967,310.000000,24.244658,0.003481
153.600006,345.165527,-131.536240,12.378005,320.000000,25.230709,0.003634
153.600006,382.738647,-92.488762,12.186553,330.000000,25.450142,0.003809
153.600006,407.590057,-59.127514,11.535867,340.000000,24.896284,0.004054
153.600006,424.948822,-29.022379,10.493493,350.000000,23.585966,0.004367
136.517838,430.238159,0.000014,8.992911,0.000000,21.559002,0.004891
136.517838,421.320404,29.704773,10.268495,10.000000,23.585966,0.004539
136.517838,404.573029,59.926182,11.315451,20.000000,24.896286,0.004201
136.517838,379.248016,92.873863,11.984585,30.000000,25.450142,0.003933
136.517838,342.593842,131.491959,12.200104,40.000000,25.230709,0.003738
136.517838,295.015869,173.234741,11.947830,50.000000,24.244654,0.003602
136.517838,240.880264,214.910706,11.193715,60.000000,22.521938,0.003542
136.517838,164.706650,262.186646,9.824429,70.000000,20.114902,0.003666
136.517838,87.536720,295.548828,7.798991,80.000000,17.096689,0.004173
136.517838,-0.000004,316.884766,5.251231,90.000000,13.559000,0.005537
136.517838,-87.536743,295.548767,7.798991,100.000000,17.096689,0.004173
136.517838,-164.706665,262.186646,9.824430,110.000000,20.114902,0.003666
136.517838,-240.880249,214.910721,11.193715,120.000000,22.521938,0.003542
136.517838,-295.015839,173.234741,11.947830,130.000000,24.244654,0.003602
136.517838,-342.593781,131.492020,12.200103,140.000000,25.230709,0.003738
136.517838,-379.248016,92.873924,11.984586,150.000000,25.450142,0.003933
136.517838,-404.572906,59.926228,11.315452,160.000000,24.896286,0.004201
136.517838,-421.320404,29.704813,10.268497,170.000000,23.585970,0.004539
136.517838,-430.238159,-0.000027,8.992911,180.000000,21.559002,0.004891
136.517838,-421.320343,-29.704771,10.268496,190.000000,23.585968,0.004539
136.517838,-404.572968,-59.926208,11.315452,200.000000,24.896286,0.004201
136.517838,-379.248047,-92.873878,11.984586,210.000000,25.450142,0.003933
136.517838,-342.593872,-131.491989,12.200105,220.000000,25.230711,0.003738
136.517838,-295.015900,-173.234741,11.947830,230.000000,24.244656,0.003602
136.517838,-240.880325,-214.910690,11.193717,240.000000,22.521940,0.003542
136.517838,-164.706741,-262.186615,9.824430,250.000000,20.114906,0.003666
136.517838,-87.536804,-295.548767,7.798992,260.000000,17.096691,0.004173
136.517838,-0.000116,-316.884766,5.251233,270.000000,13.559004,0.005537
136.517838,87.536896,-295.548737,7.798995,280.000000,17.096697,0.004173
136.517838,164.706833,-262.186554,9.824431,290.000000,20.114910,0.003666
136.517838,240.880371,-214.910645,11.193717,300.000000,22.521940,0.003542
136.517838,295.015900,-173.234665,11.947831,310.000000,24.244658,0.003602
136.517838,342.593903,-131.491928,12.200104,320.000000,25.230709,0.003738
136.517838,379.248047,-92.873848,11.984584,330.000000,25.450142,0.003933
136.517838,404.573029,-59.926159,11.315450,340.000000,24.896284,0.004201
136.517838,421.320435,-29.704748,10.268493,350.000000,23.585966,0.004539
109.214264,424.517303,0.000019,8.626715,0.000000,21.559002,0.005247
109.214264,414.558136,29.933020,9.894745,10.000000,23.585966,0.004843
109.214264,399.081696,59.404186,10.985646,20.000000,24.896286,0.004432
109.214264,372.835663,92.767342,11.649662,30.000000,25.450142,0.004146
109.214264,337.545166,130.264709,11.897985,40.000000,25.230709,0.003922
109.214264,289.955963,171.435120,11.649058,50.000000,24.244654,0.003784
109.214264,237.339005,212.616028,10.918853,60.000000,22.521938,0.003719
109.214264,164.189804,258.569000,9.576653,70.000000,20.114902,0.003851
109.214264,90.316833,288.548981,7.515588,80.000000,17.096689,0.004462
109.214264,0.000000,310.241852,5.029350,90.000000,13.559000,0.005936
109.214264,-90.316826,288.548950,7.515588,100.000000,17.096689,0.004462
109.214264,-164.189789,258.568970,9.576653,110.000000,20.114902,0.003851
109.214264,-237.339005,212.616043,10.918853,120.000000,22.521938,0.003719
109.214264,-289.956024,171.435120,11.649059,130.000000,24.244654,0.003784
109.214264,-337.545135,130.264786,11.897984,140.000000,25.230709,0.003922
109.214264,-372.835663,92.767403,11.649663,150.000000,25.450142,0.004146
109.214264,-399.081635,59.404209,10.985647,160.000000,24.896286,0.004432
109.214264,-414.558075,29.933054,9.894747,170.000000,23.585970,0.004843
109.214264,-424.517334,-0.000020,8.626716,180.000000,21.559002,0.005247
109.214264,-414.558105,-29.933044,9.894746,190.000000,23.585968,0.004843
109.214264,-399.081665,-59.404202,10.985647,200.000000,24.896286,0.004432
109.214264,-372.835693,-92.767372,11.649663,210.000000,25.450142,0.004146
109.214264,-337.545135,-130.264725,11.897985,220.000000,25.230711,0.003922
109.214264,-289.956055,-171.435104,11.649059,230.000000,24.244656,0.003784
109.214264,-237.339050,-212.616028,10.918854,240.000000,22.521940,0.003719
